pre,post,weight,delay,type
1_T_4_4,1_T_5_12,57.47335604,1,1
1_T_4_16,1_T_5_12,28.73667802,1,1
1_T_3_1,1_T_5_12,8.754392971,2,1
1_T_3_4,1_T_5_12,8.754392971,2,1
1_T_3_8,1_T_5_12,8.754392971,2,1
1_T_2_1,1_T_5_12,3.220561194,3,1
1_T_2_4,1_T_5_12,3.220561194,3,1
1_T_2_12,1_T_5_12,3.220561194,3,1
1_T_1_6,1_T_5_12,1.63153556,4,1
1_T_1_8,1_T_5_12,1.63153556,4,1
1_T_1_48,1_T_5_12,1.63153556,4,1
1_I_51_1,1_T_5_12,3,0,2
1_V_5_1,1_T_5_12,3,0,2
1_I_170_1,1_T_5_12,3,0,2
1_V_14_1,1_T_5_12,3,0,2
1_I_220_1,1_T_5_12,3,0,2
1_V_16_1,1_T_5_12,3,0,2
1_T_4_8,1_T_5_16,57.47335604,1,1
1_T_3_8,1_T_5_16,17.50878594,2,1
1_T_2_8,1_T_5_16,3.220561194,3,1
1_T_2_16,1_T_5_16,3.220561194,3,1
1_T_1_64,1_T_5_16,1.63153556,4,1
1_I_108_1,1_T_5_16,3,0,2
1_V_8_1,1_T_5_16,3,0,2
1_I_113_1,1_T_5_16,3,0,2
1_V_8_1,1_T_5_16,3,0,2
1_T_4_12,1_T_5_20,28.73667802,1,1
1_T_3_24,1_T_5_20,8.754392971,2,1
1_T_2_12,1_T_5_20,3.220561194,3,1
1_T_1_48,1_T_5_20,1.63153556,4,1
1_I_211_1,1_T_5_20,3,0,2
1_V_16_1,1_T_5_20,3,0,2
1_T_4_2,1_T_5_34,28.73667802,1,1
1_T_3_2,1_T_5_34,8.754392971,2,1
1_T_2_2,1_T_5_34,3.220561194,3,1
1_I_140_1,1_T_5_34,3,0,2
1_V_10_1,1_T_5_34,3,0,2
1_T_5_1,1_T_6_1,229.3918742,1,1
1_T_5_2,1_T_6_1,98.31080321,1,1
1_T_5_3,1_T_6_1,98.31080321,1,1
1_T_4_1,1_T_6_1,74.00143135,2,1
1_T_4_2,1_T_6_1,31.71489915,2,1
1_T_4_3,1_T_6_1,10.57163305,2,1
1_T_4_4,1_T_6_1,10.57163305,2,1
1_T_4_6,1_T_6_1,10.57163305,2,1
1_T_3_1,1_T_6_1,12.88224478,3,1
1_T_3_2,1_T_6_1,16.10280597,3,1
1_T_3_3,1_T_6_1,6.441122388,3,1
1_T_3_8,1_T_6_1,3.220561194,3,1
1_T_2_1,1_T_6_1,8.293447766,4,1
1_T_2_2,1_T_6_1,4.739113009,4,1
1_T_2_6,1_T_6_1,1.184778252,4,1
1_I_11_1,1_T_6_1,3,0,2
1_V_1_1,1_T_6_1,3,0,2
1_I_18_1,1_T_6_1,3,0,2
1_V_3_1,1_T_6_1,3,0,2
1_I_71_1,1_T_6_1,3,0,2
1_V_7_1,1_T_6_1,3,0,2
1_I_177_1,1_T_6_1,3,0,2
1_V_14_1,1_T_6_1,3,0,2
1_I_194_1,1_T_6_1,3,0,2
1_V_15_1,1_T_6_1,3,0,2
1_I_215_1,1_T_6_1,3,0,2
1_V_16_1,1_T_6_1,3,0,2
1_I_221_1,1_T_6_1,3,0,2
1_V_17_1,1_T_6_1,3,0,2
1_I_248_1,1_T_6_1,3,0,2
1_V_19_1,1_T_6_1,3,0,2
1_I_311_1,1_T_6_1,3,0,2
1_V_23_1,1_T_6_1,3,0,2
1_I_327_1,1_T_6_1,3,0,2
1_V_25_1,1_T_6_1,3,0,2
1_T_5_1,1_T_6_2,32.77026774,1,1
1_T_5_2,1_T_6_2,589.8648193,1,1
1_T_5_3,1_T_6_2,65.54053548,1,1
1_T_5_6,1_T_6_2,65.54053548,1,1
1_T_4_1,1_T_6_2,21.1432661,2,1
1_T_4_2,1_T_6_2,169.1461288,2,1
1_T_4_3,1_T_6_2,21.1432661,2,1
1_T_4_4,1_T_6_2,31.71489915,2,1
1_T_3_1,1_T_6_2,9.661683581,3,1
1_T_3_2,1_T_6_2,54.7495403,3,1
1_T_3_4,1_T_6_2,3.220561194,3,1
1_T_3_6,1_T_6_2,3.220561194,3,1
1_T_2_1,1_T_6_2,3.554334757,4,1
1_T_2_2,1_T_6_2,18.95645204,4,1
1_T_2_4,1_T_6_2,1.184778252,4,1
1_T_2_6,1_T_6_2,2.369556504,4,1
1_I_3_1,1_T_6_2,3,0,2
1_V_1_1,1_T_6_2,3,0,2
1_I_4_1,1_T_6_2,3,0,2
1_V_1_1,1_T_6_2,3,0,2
1_I_10_1,1_T_6_2,3,0,2
1_V_1_1,1_T_6_2,3,0,2
1_I_18_1,1_T_6_2,3,0,2
1_V_3_1,1_T_6_2,3,0,2
1_I_31_1,1_T_6_2,3,0,2
1_V_4_1,1_T_6_2,3,0,2
1_I_44_1,1_T_6_2,3,0,2
1_V_4_1,1_T_6_2,3,0,2
1_I_66_1,1_T_6_2,3,0,2
1_V_7_1,1_T_6_2,3,0,2
1_I_68_1,1_T_6_2,3,0,2
1_V_7_1,1_T_6_2,3,0,2
1_I_112_1,1_T_6_2,3,0,2
1_V_8_1,1_T_6_2,3,0,2
1_I_127_1,1_T_6_2,3,0,2
1_V_9_1,1_T_6_2,3,0,2
1_I_142_1,1_T_6_2,3,0,2
1_V_10_1,1_T_6_2,3,0,2
1_I_143_1,1_T_6_2,3,0,2
1_V_10_1,1_T_6_2,3,0,2
1_I_151_1,1_T_6_2,3,0,2
1_V_12_1,1_T_6_2,3,0,2
1_I_171_1,1_T_6_2,3,0,2
1_V_14_1,1_T_6_2,3,0,2
1_I_172_1,1_T_6_2,3,0,2
1_V_14_1,1_T_6_2,3,0,2
1_I_177_1,1_T_6_2,3,0,2
1_V_14_1,1_T_6_2,3,0,2
1_I_179_1,1_T_6_2,3,0,2
1_V_14_1,1_T_6_2,3,0,2
1_I_194_1,1_T_6_2,3,0,2
1_V_15_1,1_T_6_2,3,0,2
1_I_281_1,1_T_6_2,3,0,2
1_V_22_1,1_T_6_2,3,0,2
1_I_288_1,1_T_6_2,3,0,2
1_V_22_1,1_T_6_2,3,0,2
1_T_5_1,1_T_6_3,98.31080321,1,1
1_T_5_4,1_T_6_3,32.77026774,1,1
1_T_4_1,1_T_6_3,10.57163305,2,1
1_T_4_2,1_T_6_3,10.57163305,2,1
1_T_4_3,1_T_6_3,10.57163305,2,1
1_T_4_4,1_T_6_3,10.57163305,2,1
1_T_3_1,1_T_6_3,9.661683581,3,1
1_T_3_2,1_T_6_3,3.220561194,3,1
1_T_2_1,1_T_6_3,1.184778252,4,1
1_T_2_2,1_T_6_3,1.184778252,4,1
1_T_2_3,1_T_6_3,1.184778252,4,1
1_T_2_8,1_T_6_3,1.184778252,4,1
1_I_25_1,1_T_6_3,3,0,2
1_V_4_1,1_T_6_3,3,0,2
1_I_46_1,1_T_6_3,3,0,2
1_V_4_1,1_T_6_3,3,0,2
1_I_124_1,1_T_6_3,3,0,2
1_V_9_1,1_T_6_3,3,0,2
1_I_165_1,1_T_6_3,3,0,2
1_V_13_1,1_T_6_3,3,0,2
1_T_5_4,1_T_6_4,32.77026774,1,1
1_T_4_4,1_T_6_4,10.57163305,2,1
1_T_3_4,1_T_6_4,3.220561194,3,1
1_T_2_4,1_T_6_4,1.184778252,4,1
1_I_242_1,1_T_6_4,3,0,2
1_V_18_1,1_T_6_4,3,0,2
1_T_5_2,1_T_6_6,65.54053548,1,1
1_T_4_2,1_T_6_6,10.57163305,2,1
1_T_4_6,1_T_6_6,10.57163305,2,1
1_T_3_2,1_T_6_6,3.220561194,3,1
1_T_3_14,1_T_6_6,3.220561194,3,1
1_T_2_2,1_T_6_6,1.184778252,4,1
1_T_2_4,1_T_6_6,1.184778252,4,1
1_I_202_1,1_T_6_6,3,0,2
1_V_15_1,1_T_6_6,3,0,2
1_I_236_1,1_T_6_6,3,0,2
1_V_18_1,1_T_6_6,3,0,2
1_T_5_2,1_T_6_8,32.77026774,1,1
1_T_5_8,1_T_6_8,32.77026774,1,1
1_T_5_12,1_T_6_8,32.77026774,1,1
1_T_4_1,1_T_6_8,10.57163305,2,1
1_T_4_2,1_T_6_8,21.1432661,2,1
1_T_4_16,1_T_6_8,10.57163305,2,1
1_T_3_2,1_T_6_8,3.220561194,3,1
1_T_3_4,1_T_6_8,3.220561194,3,1
1_T_3_8,1_T_6_8,3.220561194,3,1
1_T_2_2,1_T_6_8,2.369556504,4,1
1_T_2_12,1_T_6_8,1.184778252,4,1
1_I_176_1,1_T_6_8,3,0,2
1_V_14_1,1_T_6_8,3,0,2
1_I_214_1,1_T_6_8,3,0,2
1_V_16_1,1_T_6_8,3,0,2
1_I_220_1,1_T_6_8,3,0,2
1_V_16_1,1_T_6_8,3,0,2
1_T_5_2,1_T_6_16,32.77026774,1,1
1_T_5_8,1_T_6_16,32.77026774,1,1
1_T_4_2,1_T_6_16,10.57163305,2,1
1_T_4_16,1_T_6_16,10.57163305,2,1
1_T_3_2,1_T_6_16,3.220561194,3,1
1_T_3_8,1_T_6_16,3.220561194,3,1
1_T_2_2,1_T_6_16,1.184778252,4,1
1_T_2_16,1_T_6_16,1.184778252,4,1
1_I_50_1,1_T_6_16,3,0,2
1_V_5_1,1_T_6_16,3,0,2
1_I_120_1,1_T_6_16,3,0,2
1_V_8_1,1_T_6_16,3,0,2
1_T_5_4,1_T_6_24,32.77026774,1,1
1_T_4_4,1_T_6_24,10.57163305,2,1
1_T_3_2,1_T_6_24,3.220561194,3,1
1_T_2_6,1_T_6_24,1.184778252,4,1
1_I_146_1,1_T_6_24,3,0,2
1_V_10_1,1_T_6_24,3,0,2
1_T_5_20,1_T_6_48,32.77026774,1,1
1_T_4_12,1_T_6_48,10.57163305,2,1
1_T_3_24,1_T_6_48,3.220561194,3,1
1_T_2_12,1_T_6_48,1.184778252,4,1
1_I_211_1,1_T_6_48,3,0,2
1_V_16_1,1_T_6_48,3,0,2
1_T_6_1,1_T_7_1,65.54053548,1,1
1_T_6_2,1_T_7_1,32.77026774,1,1
1_T_5_1,1_T_7_1,24.11101556,2,1
1_T_5_2,1_T_7_1,12.05550778,2,1
1_T_4_1,1_T_7_1,3.889086459,3,1
1_T_4_2,1_T_7_1,3.889086459,3,1
1_T_4_4,1_T_7_1,3.889086459,3,1
1_T_3_1,1_T_7_1,1.184778252,4,1
1_T_3_2,1_T_7_1,2.369556504,4,1
1_I_3_1,1_T_7_1,3,0,2
1_V_1_1,1_T_7_1,3,0,2
1_I_215_1,1_T_7_1,3,0,2
1_V_16_1,1_T_7_1,3,0,2
1_I_221_1,1_T_7_1,3,0,2
1_V_17_1,1_T_7_1,3,0,2
1_T_6_1,1_T_7_2,65.54053548,1,1
1_T_6_2,1_T_7_2,262.1621419,1,1
1_T_6_8,1_T_7_2,32.77026774,1,1
1_T_5_1,1_T_7_2,12.05550778,2,1
1_T_5_2,1_T_7_2,96.44406226,2,1
1_T_5_3,1_T_7_2,12.05550778,2,1
1_T_5_8,1_T_7_2,12.05550778,2,1
1_T_4_1,1_T_7_2,7.778172918,3,1
1_T_4_2,1_T_7_2,31.11269167,3,1
1_T_4_3,1_T_7_2,3.889086459,3,1
1_T_4_4,1_T_7_2,3.889086459,3,1
1_T_3_1,1_T_7_2,1.184778252,4,1
1_T_3_2,1_T_7_2,9.478226018,4,1
1_T_3_4,1_T_7_2,1.184778252,4,1
1_I_4_1,1_T_7_2,3,0,2
1_V_1_1,1_T_7_2,3,0,2
1_I_18_1,1_T_7_2,3,0,2
1_V_3_1,1_T_7_2,3,0,2
1_I_44_1,1_T_7_2,3,0,2
1_V_4_1,1_T_7_2,3,0,2
1_I_66_1,1_T_7_2,3,0,2
1_V_7_1,1_T_7_2,3,0,2
1_I_142_1,1_T_7_2,3,0,2
1_V_10_1,1_T_7_2,3,0,2
1_I_151_1,1_T_7_2,3,0,2
1_V_12_1,1_T_7_2,3,0,2
1_I_176_1,1_T_7_2,3,0,2
1_V_14_1,1_T_7_2,3,0,2
1_I_177_1,1_T_7_2,3,0,2
1_V_14_1,1_T_7_2,3,0,2
1_I_281_1,1_T_7_2,3,0,2
1_V_22_1,1_T_7_2,3,0,2
1_T_6_1,1_T_7_3,98.31080321,1,1
1_T_6_2,1_T_7_3,65.54053548,1,1
1_T_6_24,1_T_7_3,32.77026774,1,1
1_T_5_1,1_T_7_3,12.05550778,2,1
1_T_5_2,1_T_7_3,24.11101556,2,1
1_T_5_3,1_T_7_3,24.11101556,2,1
1_T_5_4,1_T_7_3,12.05550778,2,1
1_T_4_1,1_T_7_3,7.778172918,3,1
1_T_4_2,1_T_7_3,7.778172918,3,1
1_T_4_3,1_T_7_3,3.889086459,3,1
1_T_4_4,1_T_7_3,3.889086459,3,1
1_T_3_1,1_T_7_3,1.184778252,4,1
1_T_3_2,1_T_7_3,3.554334757,4,1
1_T_3_3,1_T_7_3,1.184778252,4,1
1_I_11_1,1_T_7_3,3,0,2
1_V_1_1,1_T_7_3,3,0,2
1_I_18_1,1_T_7_3,3,0,2
1_V_3_1,1_T_7_3,3,0,2
1_I_146_1,1_T_7_3,3,0,2
1_V_10_1,1_T_7_3,3,0,2
1_I_177_1,1_T_7_3,3,0,2
1_V_14_1,1_T_7_3,3,0,2
1_T_6_2,1_T_7_4,32.77026774,1,1
1_T_6_3,1_T_7_4,32.77026774,1,1
1_T_6_8,1_T_7_4,32.77026774,1,1
1_T_5_1,1_T_7_4,12.05550778,2,1
1_T_5_2,1_T_7_4,12.05550778,2,1
1_T_5_12,1_T_7_4,12.05550778,2,1
1_T_4_2,1_T_7_4,7.778172918,3,1
1_T_4_16,1_T_7_4,3.889086459,3,1
1_T_3_2,1_T_7_4,2.369556504,4,1
1_T_3_8,1_T_7_4,1.184778252,4,1
1_I_127_1,1_T_7_4,3,0,2
1_V_9_1,1_T_7_4,3,0,2
1_I_165_1,1_T_7_4,3,0,2
1_V_13_1,1_T_7_4,3,0,2
1_I_220_1,1_T_7_4,3,0,2
1_V_16_1,1_T_7_4,3,0,2
1_T_6_2,1_T_7_6,65.54053548,1,1
1_T_5_6,1_T_7_6,24.11101556,2,1
1_T_4_2,1_T_7_6,7.778172918,3,1
1_T_3_2,1_T_7_6,2.369556504,4,1
1_I_171_1,1_T_7_6,3,0,2
1_V_14_1,1_T_7_6,3,0,2
1_I_172_1,1_T_7_6,3,0,2
1_V_14_1,1_T_7_6,3,0,2
1_T_6_4,1_T_7_8,32.77026774,1,1
1_T_5_4,1_T_7_8,12.05550778,2,1
1_T_4_4,1_T_7_8,3.889086459,3,1
1_T_3_4,1_T_7_8,1.184778252,4,1
1_I_242_1,1_T_7_8,3,0,2
1_V_18_1,1_T_7_8,3,0,2
1_T_6_16,1_T_7_16,32.77026774,1,1
1_T_5_8,1_T_7_16,12.05550778,2,1
1_T_4_16,1_T_7_16,3.889086459,3,1
1_T_3_8,1_T_7_16,1.184778252,4,1
1_I_50_1,1_T_7_16,3,0,2
1_V_5_1,1_T_7_16,3,0,2
1_T_7_1,1_T_8_1,65.54053548,1,1
1_T_7_3,1_T_8_1,65.54053548,1,1
1_T_6_1,1_T_8_1,36.16652335,2,1
1_T_6_24,1_T_8_1,12.05550778,2,1
1_T_5_1,1_T_8_1,8.869946932,3,1
1_T_5_3,1_T_8_1,4.434973466,3,1
1_T_5_4,1_T_8_1,4.434973466,3,1
1_T_4_1,1_T_8_1,2.861429906,4,1
1_T_4_4,1_T_8_1,2.861429906,4,1
1_I_11_1,1_T_8_1,3,0,2
1_V_1_1,1_T_8_1,3,0,2
1_I_146_1,1_T_8_1,3,0,2
1_V_10_1,1_T_8_1,3,0,2
1_I_215_1,1_T_8_1,3,0,2
1_V_16_1,1_T_8_1,3,0,2
1_I_221_1,1_T_8_1,3,0,2
1_V_17_1,1_T_8_1,3,0,2
1_T_7_2,1_T_8_2,131.081071,1,1
1_T_6_2,1_T_8_2,48.22203113,2,1
1_T_5_2,1_T_8_2,17.73989386,3,1
1_T_4_2,1_T_8_2,4.292144859,4,1
1_T_4_4,1_T_8_2,1.430714953,4,1
1_I_4_1,1_T_8_2,3,0,2
1_V_1_1,1_T_8_2,3,0,2
1_I_66_1,1_T_8_2,3,0,2
1_V_7_1,1_T_8_2,3,0,2
1_I_142_1,1_T_8_2,3,0,2
1_V_10_1,1_T_8_2,3,0,2
1_I_281_1,1_T_8_2,3,0,2
1_V_22_1,1_T_8_2,3,0,2
1_T_7_2,1_T_8_4,32.77026774,1,1
1_T_7_4,1_T_8_4,32.77026774,1,1
1_T_6_3,1_T_8_4,12.05550778,2,1
1_T_6_8,1_T_8_4,12.05550778,2,1
1_T_5_1,1_T_8_4,4.434973466,3,1
1_T_5_8,1_T_8_4,4.434973466,3,1
1_T_4_1,1_T_8_4,1.430714953,4,1
1_T_4_2,1_T_8_4,2.861429906,4,1
1_I_165_1,1_T_8_4,3,0,2
1_V_13_1,1_T_8_4,3,0,2
1_I_176_1,1_T_8_4,3,0,2
1_V_14_1,1_T_8_4,3,0,2
1_T_7_2,1_T_8_12,32.77026774,1,1
1_T_6_2,1_T_8_12,12.05550778,2,1
1_T_5_2,1_T_8_12,4.434973466,3,1
1_T_4_2,1_T_8_12,1.430714953,4,1
1_I_44_1,1_T_8_12,3,0,2
1_V_4_1,1_T_8_12,3,0,2
1_T_8_1,1_T_9_3,32.77026774,1,1
1_T_7_3,1_T_9_3,12.05550778,2,1
1_T_6_1,1_T_9_3,4.434973466,3,1
1_T_5_3,1_T_9_3,1.63153556,4,1
1_I_11_1,1_T_9_3,3,0,2
1_V_1_1,1_T_9_3,3,0,2
1_I_1_1,2_N_1_1,3,0,2
1_V_1_1,2_N_1_1,3,0,2
1_I_4_1,2_N_1_1,3,0,2
1_V_1_1,2_N_1_1,3,0,2
1_I_7_1,2_N_1_1,3,0,2
1_V_1_1,2_N_1_1,3,0,2
1_I_8_1,2_N_1_1,3,0,2
1_V_1_1,2_N_1_1,3,0,2
1_I_15_1,2_N_1_1,3,0,2
1_V_2_1,2_N_1_1,3,0,2
1_I_19_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_22_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_23_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_26_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_27_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_31_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_32_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_34_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_35_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_36_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_37_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_38_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_40_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_43_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_44_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_47_1,2_N_1_1,3,0,2
1_V_4_1,2_N_1_1,3,0,2
1_I_48_1,2_N_1_1,3,0,2
1_V_5_1,2_N_1_1,3,0,2
1_I_54_1,2_N_1_1,3,0,2
1_V_5_1,2_N_1_1,3,0,2
1_I_55_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_56_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_57_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_58_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_60_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_62_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_63_1,2_N_1_1,3,0,2
1_V_6_1,2_N_1_1,3,0,2
1_I_66_1,2_N_1_1,3,0,2
1_V_7_1,2_N_1_1,3,0,2
1_I_71_1,2_N_1_1,3,0,2
1_V_7_1,2_N_1_1,3,0,2
1_I_73_1,2_N_1_1,3,0,2
1_V_7_1,2_N_1_1,3,0,2
1_I_75_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_76_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_81_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_83_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_84_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_88_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_89_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_92_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_93_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_95_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_100_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_102_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_103_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_105_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_106_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_107_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_110_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_111_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_113_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_119_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_120_1,2_N_1_1,3,0,2
1_V_8_1,2_N_1_1,3,0,2
1_I_125_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_133_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_134_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_135_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_136_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_137_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_138_1,2_N_1_1,3,0,2
1_V_9_1,2_N_1_1,3,0,2
1_I_142_1,2_N_1_1,3,0,2
1_V_10_1,2_N_1_1,3,0,2
1_I_144_1,2_N_1_1,3,0,2
1_V_10_1,2_N_1_1,3,0,2
1_I_156_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_158_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_161_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_162_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_163_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_164_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_166_1,2_N_1_1,3,0,2
1_V_13_1,2_N_1_1,3,0,2
1_I_169_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_171_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_172_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_173_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_174_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_175_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_176_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_177_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_181_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_182_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_183_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_187_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_188_1,2_N_1_1,3,0,2
1_V_14_1,2_N_1_1,3,0,2
1_I_190_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_191_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_192_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_193_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_194_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_195_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_196_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_197_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_198_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_199_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_200_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_201_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_202_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_204_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_205_1,2_N_1_1,3,0,2
1_V_15_1,2_N_1_1,3,0,2
1_I_207_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_208_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_210_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_211_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_212_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_213_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_216_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_217_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_218_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_219_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_220_1,2_N_1_1,3,0,2
1_V_16_1,2_N_1_1,3,0,2
1_I_221_1,2_N_1_1,3,0,2
1_V_17_1,2_N_1_1,3,0,2
1_I_223_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_224_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_226_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_227_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_229_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_230_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_234_1,2_N_1_1,3,0,2
1_V_18_1,2_N_1_1,3,0,2
1_I_236_1,2_N_1_1,3,0,2
